INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
34023,20414,95264,0.6,2.8,4.6666,7501,915,0.122,0.2205,0.3674,0.0787,0,0,0.5021,0.0,0.0,0.0,16082,8101,0.5037,0.4727,0.7878,0.1688,0,0,0.072,0.0,0.0,0.0,0,0,0.567,0.0,0.0,0.0,4664,2006,0.4301,0.1371,0.2285,0.049,1130,490,0.4336,0.0332,0.0554,0.0119,0,0,0.5058,0.0,0.0,0.0,2018,920,0.4559,0.0593,0.0989,0.0212,0,0,0.593,0.0,0.0,0.0,2628,1318,0.5015,0.0772,0.1287,0.0276,34023,13750,0.4041,1.0,1.6667,0.3571,No,1,0,0,1,0,641,0
337587,882919,1921647,2.6154,5.6923,2.1765,22635,13316,0.5883,0.067,0.0256,0.0118,0,0,0.5053,0.0,0.0,0.0,35969,18322,0.5094,0.1065,0.0407,0.0187,0,0,1.0287,0.0,0.0,0.0,0,0,0.5632,0.0,0.0,0.0,38592,19914,0.516,0.1143,0.0437,0.0201,11200,4858,0.4338,0.0332,0.0127,0.0058,0,0,0.5061,0.0,0.0,0.0,15515,7767,0.5006,0.046,0.0176,0.0081,117163,50227,0.4287,0.3471,0.1327,0.061,18608,9329,0.5013,0.0551,0.0211,0.0097,259682,123733,0.4765,0.7692,0.2941,0.1351,No,1,1,0,1,0,699,0
59164,65080,378650,1.1,6.4,5.8182,6671,1407,0.2109,0.1128,0.1025,0.0176,3537,1777,0.5024,0.0598,0.0543,0.0093,10694,5421,0.5069,0.1808,0.1643,0.0282,0,0,0.7829,0.0,0.0,0.0,0,0,0.4809,0.0,0.0,0.0,3104,1342,0.4323,0.0525,0.0477,0.0082,1344,512,0.381,0.0227,0.0207,0.0035,10139,5131,0.5061,0.1714,0.1558,0.0268,1468,736,0.5014,0.0248,0.0226,0.0039,20444,9830,0.4808,0.3455,0.3141,0.054,1763,885,0.502,0.0298,0.0271,0.0047,59164,27041,0.4571,1.0,0.9091,0.1562,No,1,1,0,1,0,614,1
68967,55174,572426,0.8,8.3,10.3749,3577,484,0.1353,0.0519,0.0648,0.0062,6387,3192,0.4998,0.0926,0.1158,0.0112,19360,9720,0.5021,0.2807,0.3509,0.0338,0,0,1.0808,0.0,0.0,0.0,0,0,0.5142,0.0,0.0,0.0,5363,2180,0.4065,0.0778,0.0972,0.0094,1583,449,0.2836,0.023,0.0287,0.0028,0,0,0.5061,0.0,0.0,0.0,2436,1331,0.5464,0.0353,0.0442,0.0043,27076,3563,0.1316,0.3926,0.4907,0.0473,3185,1596,0.5011,0.0462,0.0577,0.0056,68967,22515,0.3265,1.0,1.25,0.1205,No,1,0,0,1,0,581,1
15881,11117,123872,0.7,7.8,11.1426,815,286,0.3509,0.0513,0.0733,0.0066,6830,3422,0.501,0.4301,0.6144,0.0551,3234,1988,0.6147,0.2036,0.2909,0.0261,0,0,0.9673,0.0,0.0,0.0,706,267,0.3782,0.0445,0.0635,0.0057,3255,1509,0.4636,0.205,0.2928,0.0263,258,48,0.186,0.0162,0.0232,0.0021,0,0,0.506,0.0,0.0,0.0,0,0,0.5763,0.0,0.0,0.0,0,0,0.4856,0.0,0.0,0.0,783,395,0.5045,0.0493,0.0704,0.0063,15881,7915,0.4984,1.0,1.4285,0.1282,Low,1,0,0,1,0,522,0
186574,149260,1119447,0.8,6.0,7.5,21174,14943,0.7057,0.1135,0.1419,0.0189,6190,3111,0.5026,0.0332,0.0415,0.0055,32614,21072,0.6461,0.1748,0.2185,0.0291,0,0,1.0302,0.0,0.0,0.0,0,0,0.5325,0.0,0.0,0.0,27016,14613,0.5409,0.1448,0.181,0.0241,15628,8265,0.5289,0.0838,0.1047,0.014,0,0,0.5063,0.0,0.0,0.0,9435,4294,0.4551,0.0506,0.0632,0.0084,0,0,0.334,0.0,0.0,0.0,12326,6211,0.5039,0.0661,0.0826,0.011,124383,72509,0.5829,0.6667,0.8333,0.1111,No,1,0,0,1,0,561,1
126980,230872,126980,1.8182,1.0,0.55,16826,11118,0.6608,0.1325,0.0729,0.1325,7670,3868,0.5043,0.0604,0.0332,0.0604,29470,18001,0.6108,0.2321,0.1276,0.2321,0,0,0.5344,0.0,0.0,0.0,0,0,0.5333,0.0,0.0,0.0,8727,4882,0.5594,0.0687,0.0378,0.0687,3091,1234,0.3992,0.0243,0.0134,0.0243,0,0,0.5062,0.0,0.0,0.0,3191,1597,0.5005,0.0251,0.0138,0.0251,42620,14963,0.3511,0.3356,0.1846,0.3356,3841,1944,0.5061,0.0302,0.0166,0.0302,115436,57607,0.499,0.9091,0.5,0.9091,No,1,0,0,1,0,653,0
30593,397706,40790,12.9999,1.3333,0.1026,1656,581,0.3508,0.0541,0.0042,0.0406,0,0,0.5002,0.0,0.0,0.0,6025,3060,0.5079,0.1969,0.0151,0.1477,0,0,0.5853,0.0,0.0,0.0,585,299,0.5111,0.0191,0.0015,0.0143,7382,3815,0.5168,0.2413,0.0186,0.181,2671,951,0.356,0.0873,0.0067,0.0655,12562,6357,0.506,0.4106,0.0316,0.308,336,168,0.5,0.011,0.0008,0.0082,0,0,0.3481,0.0,0.0,0.0,2775,1385,0.4991,0.0907,0.007,0.068,33992,16616,0.4888,1.1111,0.0855,0.8333,Low,1,0,0,1,0,638,0
154032,602125,1022212,3.9091,6.6364,1.6977,6135,1358,0.2214,0.0398,0.0102,0.006,0,0,0.5045,0.0,0.0,0.0,17641,9056,0.5133,0.1145,0.0293,0.0173,0,0,0.651,0.0,0.0,0.0,10278,5494,0.5345,0.0667,0.0171,0.0101,16363,7070,0.4321,0.1062,0.0272,0.016,8284,5007,0.6044,0.0538,0.0138,0.0081,24998,12651,0.5061,0.1623,0.0415,0.0245,7725,3867,0.5006,0.0502,0.0128,0.0076,39317,22605,0.5749,0.2553,0.0653,0.0385,9288,4671,0.5029,0.0603,0.0154,0.0091,140029,71779,0.5126,0.9091,0.2326,0.137,High,1,0,1,1,0,567,1
276482,1543693,23040,5.5833,0.0833,0.0149,11165,6595,0.5907,0.0404,0.0072,0.4846,34084,17077,0.501,0.1233,0.0221,1.4793,12021,7519,0.6255,0.0435,0.0078,0.5217,0,0,0.5513,0.0,0.0,0.0,2881,1753,0.6085,0.0104,0.0019,0.125,70272,36432,0.5184,0.2542,0.0455,3.05,10853,6559,0.6043,0.0393,0.007,0.4711,0,0,0.5062,0.0,0.0,0.0,7538,3774,0.5007,0.0273,0.0049,0.3272,63455,30709,0.4839,0.2295,0.0411,2.7541,18133,9105,0.5021,0.0656,0.0117,0.787,230402,119523,0.5188,0.8333,0.1493,10.0001,High,1,0,0,1,1,670,0
82531,103164,646494,1.25,7.8333,6.2667,8676,4473,0.5156,0.1051,0.0841,0.0134,3150,1583,0.5025,0.0382,0.0305,0.0049,12055,6155,0.5106,0.1461,0.1169,0.0186,0,0,0.9626,0.0,0.0,0.0,0,0,0.5269,0.0,0.0,0.0,13038,6715,0.515,0.158,0.1264,0.0202,3748,1546,0.4125,0.0454,0.0363,0.0058,16994,8601,0.5061,0.2059,0.1647,0.0263,4814,2191,0.4551,0.0583,0.0467,0.0074,0,0,0.6873,0.0,0.0,0.0,6301,3163,0.502,0.0763,0.0611,0.0097,68776,34427,0.5006,0.8333,0.6667,0.1064,No,1,0,1,1,0,571,0
57832,86748,439523,1.5,7.6,5.0667,10890,9332,0.8569,0.1883,0.1255,0.0248,3054,1534,0.5023,0.0528,0.0352,0.0069,9308,4746,0.5099,0.1609,0.1073,0.0212,0,0,0.8779,0.0,0.0,0.0,0,0,0.5004,0.0,0.0,0.0,3220,1693,0.5258,0.0557,0.0371,0.0073,1218,677,0.5558,0.0211,0.014,0.0028,0,0,0.5063,0.0,0.0,0.0,848,424,0.5,0.0147,0.0098,0.0019,27770,18604,0.6699,0.4802,0.3201,0.0632,1524,768,0.5039,0.0264,0.0176,0.0035,57832,37778,0.6532,1.0,0.6667,0.1316,No,1,1,0,1,0,537,0
6140,5458,139169,0.8889,22.666,25.4982,257,69,0.2685,0.0419,0.0471,0.0018,0,0,0.5037,0.0,0.0,0.0,1343,902,0.6716,0.2187,0.2461,0.0097,0,0,0.8186,0.0,0.0,0.0,0,0,0.5639,0.0,0.0,0.0,1065,429,0.4028,0.1735,0.1951,0.0077,151,85,0.5629,0.0246,0.0277,0.0011,0,0,0.506,0.0,0.0,0.0,0,0,0.4611,0.0,0.0,0.0,3730,1891,0.507,0.6075,0.6834,0.0268,276,138,0.5,0.045,0.0506,0.002,6822,3514,0.5151,1.1111,1.2499,0.049,No,1,0,0,1,0,415,1
44190,253090,40173,5.7273,0.9091,0.1587,1909,1385,0.7255,0.0432,0.0075,0.0475,0,0,0.502,0.0,0.0,0.0,3991,2054,0.5147,0.0903,0.0158,0.0993,0,0,0.7207,0.0,0.0,0.0,397,193,0.4861,0.009,0.0016,0.0099,5882,3508,0.5964,0.1331,0.0232,0.1464,5817,2994,0.5147,0.1316,0.023,0.1448,0,0,0.5062,0.0,0.0,0.0,216,108,0.5,0.0049,0.0009,0.0054,20107,14539,0.7231,0.455,0.0794,0.5005,1854,937,0.5054,0.042,0.0073,0.0462,40173,25718,0.6402,0.9091,0.1587,1.0,Low,1,0,0,1,0,613,0
21822,216038,28369,9.9,1.3,0.1313,459,99,0.2157,0.021,0.0021,0.0162,0,0,0.5005,0.0,0.0,0.0,4214,2119,0.5028,0.1931,0.0195,0.1485,0,0,0.7622,0.0,0.0,0.0,0,0,0.5297,0.0,0.0,0.0,3914,1431,0.3656,0.1794,0.0181,0.138,2397,159,0.0663,0.1098,0.0111,0.0845,8706,4407,0.5062,0.399,0.0403,0.3069,209,114,0.5455,0.0096,0.001,0.0074,0,0,0.4566,0.0,0.0,0.0,1923,963,0.5008,0.0881,0.0089,0.0678,21822,9292,0.4258,1.0,0.101,0.7692,No,1,0,0,1,0,634,0
113615,605946,1126680,5.3333,9.9166,1.8594,2264,1055,0.466,0.0199,0.0037,0.002,0,0,0.505,0.0,0.0,0.0,5055,3260,0.6449,0.0445,0.0083,0.0045,0,0,0.607,0.0,0.0,0.0,0,0,0.493,0.0,0.0,0.0,23497,9919,0.4221,0.2068,0.0388,0.0209,2979,1155,0.3877,0.0262,0.0049,0.0026,29894,15128,0.5061,0.2631,0.0493,0.0265,2761,1507,0.5458,0.0243,0.0046,0.0025,21001,7968,0.3794,0.1848,0.0347,0.0186,7228,3634,0.5028,0.0636,0.0119,0.0064,94679,43626,0.4608,0.8333,0.1562,0.084,No,1,0,1,1,1,554,0
21958,251521,9981,11.4546,0.4545,0.0397,1446,884,0.6113,0.0659,0.0057,0.1449,0,0,0.5023,0.0,0.0,0.0,6299,3167,0.5028,0.2869,0.025,0.6311,0,0,1.1803,0.0,0.0,0.0,0,0,0.3881,0.0,0.0,0.0,6724,2954,0.4393,0.3062,0.0267,0.6737,2267,1361,0.6004,0.1032,0.009,0.2271,0,0,0.5062,0.0,0.0,0.0,290,174,0.6,0.0132,0.0012,0.0291,0,0,0.4367,0.0,0.0,0.0,2936,1475,0.5024,0.1337,0.0117,0.2942,19962,10015,0.5017,0.9091,0.0794,2.0,No,1,0,0,1,0,611,0
71426,138089,152374,1.9333,2.1333,1.1034,2435,1305,0.5359,0.0341,0.0176,0.016,0,0,0.5043,0.0,0.0,0.0,13312,6783,0.5095,0.1864,0.0964,0.0874,0,0,1.1203,0.0,0.0,0.0,0,0,0.498,0.0,0.0,0.0,14499,7482,0.516,0.203,0.105,0.0952,5033,2535,0.5037,0.0705,0.0364,0.033,0,0,0.5061,0.0,0.0,0.0,5339,2915,0.546,0.0747,0.0387,0.035,0,0,0.7125,0.0,0.0,0.0,6999,3517,0.5025,0.098,0.0507,0.0459,47617,24537,0.5153,0.6667,0.3448,0.3125,No,1,0,0,1,0,634,0
175693,223609,910410,1.2727,5.1818,4.0714,4652,1985,0.4267,0.0265,0.0208,0.0051,0,0,0.5018,0.0,0.0,0.0,30886,15867,0.5137,0.1758,0.1381,0.0339,0,0,0.1395,0.0,0.0,0.0,16990,8401,0.4945,0.0967,0.076,0.0187,9019,3978,0.4411,0.0513,0.0403,0.0099,3249,992,0.3053,0.0185,0.0145,0.0036,29000,14676,0.5061,0.1651,0.1297,0.0319,3851,1753,0.4552,0.0219,0.0172,0.0042,57030,31893,0.5592,0.3246,0.255,0.0626,5044,2541,0.5038,0.0287,0.0226,0.0055,159721,82086,0.5139,0.9091,0.7143,0.1754,High,1,0,1,1,0,605,1
33308,233156,105980,7.0,3.1818,0.4545,1980,669,0.3379,0.0594,0.0085,0.0187,0,0,0.5027,0.0,0.0,0.0,2596,1327,0.5112,0.0779,0.0111,0.0245,0,0,0.674,0.0,0.0,0.0,0,0,0.4792,0.0,0.0,0.0,16116,6349,0.394,0.4838,0.0691,0.1521,2217,1609,0.7258,0.0666,0.0095,0.0209,0,0,0.5062,0.0,0.0,0.0,2160,1080,0.5,0.0648,0.0093,0.0204,0,0,0.5021,0.0,0.0,0.0,5211,2618,0.5024,0.1564,0.0223,0.0492,30280,13652,0.4509,0.9091,0.1299,0.2857,No,1,0,0,1,1,663,0
8105,3684,121572,0.4545,14.9996,33.0,578,425,0.7353,0.0713,0.1569,0.0048,0,0,0.5039,0.0,0.0,0.0,2239,1456,0.6503,0.2762,0.6078,0.0184,0,0,1.0872,0.0,0.0,0.0,0,0,0.4474,0.0,0.0,0.0,2205,1130,0.5125,0.2721,0.5985,0.0181,340,173,0.5088,0.0419,0.0923,0.0028,1530,774,0.5059,0.1888,0.4153,0.0126,0,0,0.5492,0.0,0.0,0.0,0,0,0.2864,0.0,0.0,0.0,476,241,0.5063,0.0587,0.1292,0.0039,7368,4199,0.5699,0.9091,2.0,0.0606,No,1,0,0,1,0,500,0
64713,605949,58830,9.3636,0.9091,0.0971,3405,2154,0.6326,0.0526,0.0056,0.0579,0,0,0.5015,0.0,0.0,0.0,13505,8978,0.6648,0.2087,0.0223,0.2296,0,0,0.8848,0.0,0.0,0.0,832,396,0.476,0.0129,0.0014,0.0141,11445,5901,0.5156,0.1769,0.0189,0.1945,5508,4152,0.7538,0.0851,0.0091,0.0936,19383,9810,0.5061,0.2995,0.032,0.3295,469,215,0.4584,0.0072,0.0008,0.008,0,0,0.5601,0.0,0.0,0.0,4283,2147,0.5013,0.0662,0.0071,0.0728,58830,33753,0.5737,0.9091,0.0971,1.0,Low,1,0,0,1,0,616,0
0,2910,4802,0.0,12.4058,1.6502,0,0,0.6631,0.0454,0.0,0.0,0,0,0.5036,0.0667,0.0,0.0,0,0,0.4876,0.167,0.0,0.0,0,0,1.1876,0.0017,0.0,0.0,0,0,0.5345,0.0852,0.0,0.0,463,241,0.5205,0.2652,0.1591,0.0964,124,70,0.5645,0.078,0.0426,0.0258,640,324,0.5062,0.1928,0.2199,0.1333,0,0,0.4807,0.0183,0.0,0.0,0,0,0.1164,0.2227,0.0,0.0,228,114,0.5,0.0433,0.0784,0.0475,1455,749,0.5148,1.331,0.5,0.303,No,1,0,0,1,0,502,0
70512,21154,197434,0.3,2.8,9.3332,17748,7980,0.4496,0.2517,0.839,0.0899,0,0,0.5068,0.0,0.0,0.0,30077,15316,0.5092,0.4266,1.4218,0.1523,0,0,0.8757,0.0,0.0,0.0,0,0,0.3789,0.0,0.0,0.0,10330,5335,0.5165,0.1465,0.4883,0.0523,3920,1154,0.2944,0.0556,0.1853,0.0199,0,0,0.5062,0.0,0.0,0.0,3445,1725,0.5007,0.0489,0.1629,0.0174,0,0,0.0,0.0,0.0,0.0,4992,2511,0.503,0.0708,0.236,0.0253,70512,34021,0.4825,1.0,3.3333,0.3571,No,1,0,0,1,0,626,1
66682,666820,54558,10.0,0.8182,0.0818,2181,1166,0.5346,0.0327,0.0033,0.04,0,0,0.5011,0.0,0.0,0.0,4692,2385,0.5083,0.0704,0.007,0.086,0,0,1.0368,0.0,0.0,0.0,453,224,0.4945,0.0068,0.0007,0.0083,7937,5163,0.6505,0.119,0.0119,0.1455,8704,7168,0.8235,0.1305,0.0131,0.1595,9709,4914,0.5061,0.1456,0.0146,0.178,210,105,0.5,0.0031,0.0003,0.0038,24568,16825,0.6848,0.3684,0.0368,0.4503,2166,1081,0.4991,0.0325,0.0032,0.0397,60620,39031,0.6439,0.9091,0.0909,1.1111,Low,1,1,0,1,0,613,0
249476,409853,1283018,1.6429,5.1429,3.1304,17313,10441,0.6031,0.0694,0.0422,0.0135,0,0,0.5022,0.0,0.0,0.0,39314,19897,0.5061,0.1576,0.0959,0.0306,0,0,0.7434,0.0,0.0,0.0,22099,11435,0.5174,0.0886,0.0539,0.0172,42195,21814,0.517,0.1691,0.103,0.0329,21217,7108,0.335,0.085,0.0518,0.0165,0,0,0.5062,0.0,0.0,0.0,15593,8515,0.5461,0.0625,0.038,0.0122,0,0,0.6326,0.0,0.0,0.0,20466,10302,0.5034,0.082,0.0499,0.016,178197,89512,0.5023,0.7143,0.4348,0.1389,High,1,1,0,1,0,606,0
224755,1086317,2846899,4.8333,12.6667,2.6207,6604,2787,0.422,0.0294,0.0061,0.0023,29545,14885,0.5038,0.1315,0.0272,0.0104,8024,4115,0.5128,0.0357,0.0074,0.0028,0,0,0.8742,0.0,0.0,0.0,2577,1378,0.5347,0.0115,0.0024,0.0009,61282,31722,0.5176,0.2727,0.0564,0.0215,11463,9563,0.8342,0.051,0.0106,0.004,0,0,0.5061,0.0,0.0,0.0,6021,3288,0.5461,0.0268,0.0055,0.0021,45943,26917,0.5859,0.2044,0.0423,0.0161,15837,7942,0.5015,0.0705,0.0146,0.0056,187296,102597,0.5478,0.8333,0.1724,0.0658,High,1,1,0,1,1,503,0
33449,321110,60208,9.6,1.8,0.1875,1796,1071,0.5963,0.0537,0.0056,0.0298,0,0,0.4986,0.0,0.0,0.0,7915,3994,0.5046,0.2366,0.0246,0.1315,0,0,1.1225,0.0,0.0,0.0,0,0,0.5125,0.0,0.0,0.0,9621,4961,0.5156,0.2876,0.03,0.1598,10057,5662,0.563,0.3007,0.0313,0.167,0,0,0.5061,0.0,0.0,0.0,432,216,0.5,0.0129,0.0013,0.0072,0,0,0.5702,0.0,0.0,0.0,3628,1821,0.5019,0.1085,0.0113,0.0603,33449,17725,0.5299,1.0,0.1042,0.5556,No,1,0,0,1,0,655,0
68906,218204,562736,3.1667,8.1667,2.5789,3875,252,0.065,0.0562,0.0178,0.0069,3612,1821,0.5042,0.0524,0.0166,0.0064,13765,6922,0.5029,0.1998,0.0631,0.0245,0,0,0.4499,0.0,0.0,0.0,6397,3567,0.5576,0.0928,0.0293,0.0114,13466,6244,0.4637,0.1954,0.0617,0.0239,4044,1471,0.3637,0.0587,0.0185,0.0072,0,0,0.506,0.0,0.0,0.0,5008,3008,0.6006,0.0727,0.023,0.0089,0,0,0.2034,0.0,0.0,0.0,7255,3647,0.5027,0.1053,0.0332,0.0129,57422,26932,0.469,0.8333,0.2632,0.102,High,1,1,0,1,0,541,0
26956,12252,502352,0.4545,18.636,41.0016,1163,800,0.6879,0.0431,0.0949,0.0023,0,0,0.5015,0.0,0.0,0.0,3606,1821,0.505,0.1338,0.2943,0.0072,0,0,0.8409,0.0,0.0,0.0,1194,533,0.4464,0.0443,0.0975,0.0024,5092,2629,0.5163,0.1889,0.4156,0.0101,1029,642,0.6239,0.0382,0.084,0.002,0,0,0.5061,0.0,0.0,0.0,0,0,0.4637,0.0,0.0,0.0,11329,8344,0.7365,0.4203,0.9247,0.0226,1092,549,0.5027,0.0405,0.0891,0.0022,24505,15318,0.6251,0.9091,2.0001,0.0488,High,1,0,0,1,0,420,0
182933,436226,1590113,2.3846,8.6923,3.6452,4661,1588,0.3407,0.0255,0.0107,0.0029,0,0,0.5045,0.0,0.0,0.0,26703,18001,0.6741,0.146,0.0612,0.0168,0,0,0.3823,0.0,0.0,0.0,0,0,0.4612,0.0,0.0,0.0,19075,9848,0.5163,0.1043,0.0437,0.012,7710,3374,0.4376,0.0421,0.0177,0.0048,0,0,0.5061,0.0,0.0,0.0,7692,3850,0.5005,0.042,0.0176,0.0048,65607,37491,0.5714,0.3586,0.1504,0.0413,9270,4668,0.5036,0.0507,0.0213,0.0058,140718,78820,0.5601,0.7692,0.3226,0.0885,No,1,0,0,1,0,566,0
20941,262711,24748,12.5453,1.1818,0.0942,469,210,0.4478,0.0224,0.0018,0.019,0,0,0.4996,0.0,0.0,0.0,6033,3091,0.5123,0.2881,0.023,0.2438,0,0,0.6852,0.0,0.0,0.0,0,0,0.482,0.0,0.0,0.0,6350,2755,0.4339,0.3032,0.0242,0.2566,3067,1379,0.4496,0.1465,0.0117,0.1239,0,0,0.5062,0.0,0.0,0.0,308,168,0.5455,0.0147,0.0012,0.0124,0,0,0.6005,0.0,0.0,0.0,2810,1413,0.5028,0.1342,0.0107,0.1135,19037,9016,0.4736,0.9091,0.0725,0.7692,No,1,0,0,1,0,595,0
222154,949203,727049,4.2727,3.2727,0.766,5480,749,0.1367,0.0247,0.0058,0.0075,0,0,0.5065,0.0,0.0,0.0,27675,14193,0.5128,0.1246,0.0292,0.0381,0,0,0.1154,0.0,0.0,0.0,0,0,0.5048,0.0,0.0,0.0,28084,13585,0.4837,0.1264,0.0296,0.0386,6189,916,0.148,0.0279,0.0065,0.0085,39109,19792,0.5061,0.176,0.0412,0.0538,11076,5041,0.4551,0.0499,0.0117,0.0152,69801,26587,0.3809,0.3142,0.0735,0.096,14544,7299,0.5019,0.0655,0.0153,0.02,201958,88162,0.4365,0.9091,0.2128,0.2778,No,1,0,1,1,0,657,0
123476,473326,1440558,3.8333,11.6667,3.0435,9640,3836,0.3979,0.0781,0.0204,0.0067,0,0,0.5002,0.0,0.0,0.0,13640,6989,0.5124,0.1105,0.0288,0.0095,0,0,0.7038,0.0,0.0,0.0,5426,3138,0.5783,0.0439,0.0115,0.0038,14715,7611,0.5172,0.1192,0.0311,0.0102,5948,2615,0.4396,0.0482,0.0126,0.0041,0,0,0.5061,0.0,0.0,0.0,5447,2974,0.546,0.0441,0.0115,0.0038,40914,14773,0.3611,0.3314,0.0864,0.0284,7167,3599,0.5022,0.058,0.0151,0.005,102897,45535,0.4425,0.8333,0.2174,0.0714,High,1,0,0,1,0,544,1
287128,242955,3136326,0.8462,10.9231,12.9091,17903,9205,0.5142,0.0624,0.0737,0.0057,6629,3356,0.5063,0.0231,0.0273,0.0021,25500,13084,0.5131,0.0888,0.105,0.0081,0,0,0.8472,0.0,0.0,0.0,0,0,0.5523,0.0,0.0,0.0,27310,14084,0.5157,0.0951,0.1124,0.0087,8022,6422,0.8005,0.0279,0.033,0.0026,35630,18032,0.5061,0.1241,0.1467,0.0114,11010,5512,0.5006,0.0383,0.0453,0.0035,75630,36075,0.477,0.2634,0.3113,0.0241,13234,6669,0.5039,0.0461,0.0545,0.0042,220868,112439,0.5091,0.7692,0.9091,0.0704,No,1,1,0,1,0,519,0
47193,61351,193491,1.3,4.1,3.1538,7712,2050,0.2658,0.1634,0.1257,0.0399,3752,1889,0.5035,0.0795,0.0612,0.0194,11733,5951,0.5072,0.2486,0.1912,0.0606,0,0,0.5291,0.0,0.0,0.0,0,0,0.5165,0.0,0.0,0.0,3548,1663,0.4687,0.0752,0.0578,0.0183,732,482,0.6585,0.0155,0.0119,0.0038,0,0,0.5062,0.0,0.0,0.0,1565,785,0.5016,0.0332,0.0255,0.0081,16266,7269,0.4469,0.3447,0.2651,0.0841,1885,946,0.5019,0.0399,0.0307,0.0097,47193,21035,0.4457,1.0,0.7692,0.2439,No,1,0,0,1,0,628,0
181078,739400,1750417,4.0833,9.6666,2.3673,9772,6123,0.6266,0.054,0.0132,0.0056,0,0,0.5005,0.0,0.0,0.0,20989,10721,0.5108,0.1159,0.0284,0.012,0,0,0.7049,0.0,0.0,0.0,0,0,0.4849,0.0,0.0,0.0,22760,11695,0.5138,0.1257,0.0308,0.013,7786,1317,0.1691,0.043,0.0105,0.0044,0,0,0.506,0.0,0.0,0.0,8400,3823,0.4551,0.0464,0.0114,0.0048,70120,37252,0.5313,0.3872,0.0948,0.0401,11071,5560,0.5022,0.0611,0.015,0.0063,150898,76491,0.5069,0.8333,0.2041,0.0862,No,1,1,0,1,0,559,1
51559,670270,68746,13.0001,1.3333,0.1026,2192,1446,0.6597,0.0425,0.0033,0.0319,0,0,0.5013,0.0,0.0,0.0,7517,4794,0.6378,0.1458,0.0112,0.1093,0,0,1.1497,0.0,0.0,0.0,0,0,0.5147,0.0,0.0,0.0,6999,3752,0.5361,0.1357,0.0104,0.1018,4221,2691,0.6375,0.0819,0.0063,0.0614,11418,5778,0.506,0.2215,0.017,0.1661,250,150,0.6,0.0048,0.0004,0.0036,22167,13175,0.5944,0.4299,0.0331,0.3224,2524,1264,0.5008,0.049,0.0038,0.0367,57288,33050,0.5769,1.1111,0.0855,0.8333,No,1,0,0,1,0,604,1
202442,513892,482748,2.5385,2.3846,0.9394,4874,722,0.1481,0.0241,0.0095,0.0101,0,0,0.5037,0.0,0.0,0.0,23782,12105,0.509,0.1175,0.0463,0.0493,0,0,1.5332,0.0,0.0,0.0,0,0,0.4762,0.0,0.0,0.0,20649,8193,0.3968,0.102,0.0402,0.0428,5497,1059,0.1927,0.0272,0.0107,0.0114,33668,17040,0.5061,0.1663,0.0655,0.0697,9537,5208,0.5461,0.0471,0.0186,0.0198,45183,7072,0.1565,0.2232,0.0879,0.0936,12535,6272,0.5004,0.0619,0.0244,0.026,155725,57671,0.3703,0.7692,0.303,0.3226,No,1,0,0,1,0,688,0
